id,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Number,Street,Side,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
A-699593,2,2017-05-09T20:44:23Z,2017-05-09T21:28:58Z,34.157112,-118.448685,NA,NA,0.01,Right hand shoulder blocked due to accident and fuel spillage on US-101 Southbound at Exit 17 Van Nuys Blvd.,NA,US-101 N,R,Sherman Oaks,Los Angeles,CA,91403,US,US/Pacific,KVNY,2017-05-09 20:51,60.1,NA,72,29.97,10,SE,6.9,NA,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Day
A-890014,3,2020-12-02T07:32:30Z,2020-12-02T08:35:22Z,36.179123,-86.800781,36.179123,-86.800781,0,Left lane blocked and left hand shoulder blocked due to accident on I-65 Southbound at Exit 85 US-41A Rosa L Parks Blvd.,NA,I-65 S,R,Nashville,Davidson,TN,37208,US,US/Central,KBNA,2020-12-02 7:53,26,26,84,29.78,10,CALM,0,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-861864,2,2018-07-27T08:45:59Z,2018-07-27T09:15:14Z,29.7906,-95.562668,29.7906,-95.562668,0,Accident on W Sam Houston Tollway Westbound at Westview Dr.,10699,Westview Dr,L,Houston,Harris,TX,77043-5045,US,US/Central,KMCJ,2018-07-27 8:15,80.6,NA,70,30.02,9,Variable,3.5,NA,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-1011580,3,2016-08-31T14:36:13Z,2016-08-31T20:36:13Z,37.84797,-122.02766,37.847988,-122.027672,0.001,At Stone Valley Rd - Accident.,NA,I-680 N,R,Alamo,Contra Costa,CA,94507,US,US/Pacific,KCCR,2016-08-31 14:53,82.9,NA,31,29.86,10,Variable,4.6,NA,Clear,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-898902,3,2019-12-06T15:55:29Z,2019-12-06T17:32:56Z,38.866508,-77.058899,38.866508,-77.058899,0,Left lane closed due to accident on I-395 Eastbound at Exits 8A 8B 8C VA-110 Jefferson Davis Hwy.,NA,Henry Shirley Memorial Hwy N,R,Arlington,Arlington,VA,22202,US,US/Eastern,KDCA,2019-12-06 15:52,52,52,45,30.03,10,SW,9,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-1918747,2,2018-12-20T14:05:53Z,2018-12-20T15:05:45Z,33.92477,-78.779167,33.92477,-78.779167,0,Accident on SC-905 at Mesa Raven Dr.,9435,S Highway 905,R,Longs,Horry,SC,29568-6764,US,US/Eastern,KCRE,2018-12-20 13:53,64.9,NA,93,29.71,6,SSE,11.5,0.03,Light Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-628027,2,2016-12-02T10:00:47Z,2016-12-02T16:00:47Z,33.87275,-118.27013,33.87279,-118.27549,0.307,At Main St (Carson) - Accident.,NA,Artesia Fwy W,R,Carson,Los Angeles,CA,90746,US,US/Pacific,KHHR,2016-12-02 9:53,63,NA,14,30.03,10,East,4.6,NA,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-152634,2,2020-10-24T20:46:00Z,2020-10-24T23:45:00Z,33.546484,-86.635147,33.544314,-86.594507,2.345,Incident on I-20 EB near MM 138 Drive with caution.,NA,I-20 E,R,Birmingham,Jefferson,AL,35210,US,US/Central,KBHM,2020-10-24 20:45,63,63,93,29.28,2,NNW,9,0,Fog,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-1560232,2,2020-03-23T07:19:14Z,2020-03-23T08:20:27Z,33.428001,-82.192253,33.428001,-82.192253,0,Accident on US-278 Gordon Hwy at Parham Rd.,5095,Parham Rd,R,Grovetown,Richmond,GA,30813-3748,US,US/Eastern,KDNL,2020-03-23 7:20,52,52,93,29.79,4,ENE,8,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Day,Day,Day
A-689852,3,2018-03-16T16:54:51Z,2018-03-16T17:54:15Z,35.105148,-106.60405,35.105148,-106.60405,0,2 right lane blocked due to accident on I-40 Westbound at Exit 160 Carlisle Blvd.,NA,Carlisle Blvd NE,R,Albuquerque,Bernalillo,NM,87110,US,US/Mountain,KABQ,2018-03-16 16:52,57.9,NA,19,29.82,10,NW,5.8,NA,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-1924750,2,2018-03-13T08:38:51Z,2018-03-13T09:09:00Z,38.815277,-104.769585,38.815277,-104.769585,0,Accident on Shasta Dr at US-24 Fountain Blvd.,3101,E Fountain Blvd,R,Colorado Springs,El Paso,CO,80910-2242,US,US/Mountain,KCOS,2018-03-13 8:54,33.1,27.7,52,30.32,10,East,5.8,NA,Partly Cloudy,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2758425,3,2019-03-12T03:27:50Z,2019-03-12T03:56:24Z,41.71862,-87.62521,41.71513,-87.63004,0.347,Ramp to I-57/Exit 63 - Accident.,NA,I-57 S,R,Chicago,Cook,IL,60628,US,US/Central,KMDW,2019-03-12 3:53,28.9,NA,78,30.39,10,Calm,NA,NA,Clear,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-1687639,2,2019-12-10T09:12:00Z,2019-12-10T09:53:33Z,32.843791,-117.213174,32.843791,-117.213174,0,At Genesee Ave - Accident.,NA,CA-52 E,R,San Diego,San Diego,CA,92117,US,US/Pacific,KMYF,2019-12-10 8:53,58,58,70,29.79,10,CALM,0,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-1450421,2,2020-02-15T01:47:00Z,2020-02-15T02:20:07Z,44.54326,-93.78844,44.54326,-93.78844,0,At CR-53/German Rd/Old German Ln - Vehicle spun around.,28400,261st Ave,L,Henderson,Le Sueur,MN,56044-4454,US,US/Central,KGYL,2020-02-15 1:59,16,2,62,28.78,10,S,13,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-2292040,2,2020-07-08T05:09:22Z,2020-07-08T05:58:40Z,43.118793,-83.76342,43.118793,-83.76342,0,Accident on I-75 Southbound at Exit 126 Mt Morris Rd.,NA,I-75 S,R,Mount Morris,Genesee,MI,48458,US,US/Eastern,KFNT,2020-07-08 4:53,68,68,93,29.1,9,CALM,0,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Day,Day
A-74216,2,2017-06-14T09:50:09Z,2017-06-14T10:19:11Z,42.136097,-88.031303,42.136097,-88.031303,0,Accident on Thornhill Ln at Waterbury Cir.,1598,N Waterbury Cir,R,Palatine,Cook,IL,60074-7069,US,US/Central,KPWK,2017-06-14 9:52,84,NA,65,29.9,10,SSW,9.2,NA,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-153635,2,2019-10-12T13:20:01Z,2019-10-12T14:04:42Z,41.762474,-72.634445,41.762474,-72.634445,0,Three lanes blocked due to accident on CT-15 Northbound at Exit 91 I-84 Exit 57.,NA,I-84 E,R,East Hartford,Hartford,CT,6108,US,US/Eastern,KHFD,2019-10-12 12:53,58,58,70,29.93,10,N,9,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-1923597,2,2018-12-12T07:28:00Z,2018-12-12T07:57:23Z,37.62741,-122.40251,37.62463,-122.40134,0.202,Ramp to Airport Blvd - Accident.,NA,Bayshore Fwy S,R,San Bruno,San Mateo,CA,94066,US,US/Pacific,KSFO,2018-12-12 7:56,54,NA,83,30.27,9,NE,15,NA,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2133765,3,2017-02-12T01:03:14Z,2017-02-12T07:03:14Z,38.441384,-81.83437,38.4392,-81.82996,0.282,At WV-25/Exit 45 - Accident.,NA,I-64 E,R,Nitro,Putnam,WV,25143,US,US/Eastern,KCRW,2017-02-12 1:09,57,NA,83,29.91,10,Calm,NA,0,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-2214301,2,2018-12-11T00:55:04Z,2018-12-11T01:24:30Z,35.21361,-80.83517,35.21361,-80.83517,0,At Metropolitan Ave - Accident.,744,Charlottetowne Ave,R,Charlotte,Mecklenburg,NC,28204,US,US/Eastern,KCLT,2018-12-11 0:52,36,NA,64,30.17,10,Calm,NA,NA,Overcast,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,Night,Night,Night,Night
A-2596736,2,2017-01-11T01:17:11Z,2017-01-11T02:01:55Z,37.563786,-122.306152,NA,NA,0.01,Lane blocked due to accident on US-101 Northbound at Exit 415 Kehoe Ave.,NA,US-101 N,R,San Mateo,San Mateo,CA,94402,US,US/Pacific,KSQL,2017-01-11 1:15,55.4,NA,77,29.8,9,West,16.1,NA,Light Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-1168180,2,2020-05-01T12:40:29Z,2020-05-01T13:28:01Z,37.91907,-120.4516,37.87449,-120.43424,3.222,Between CR-E5/Rawhide Rd (South) and CA-120 - Accident.,8401,Montezuma Rd,L,Jamestown,Tuolumne,CA,95327,US,US/Pacific,KO22,2020-05-01 12:35,75,75,22,27.85,10,VAR,6,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-1022992,2,2016-07-21T11:14:07Z,2016-07-21T17:14:07Z,45.710746,-120.801074,45.710745,-120.801074,0,At Bickleton Hwy/E 3rd St - Accident.,242,Highway 97,R,Goldendale,Klickitat,WA,98620-4609,US,US/Pacific,KDLS,2016-07-21 10:53,81,NA,33,29.96,10,Variable,3.5,NA,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2076356,3,2020-01-13T08:25:15Z,2020-01-13T08:54:45Z,40.82436,-73.872353,40.82436,-73.872353,0,Right and center lane blocked due to accident on I-278 Bruckner Expy Eastbound near Bronx River Pkwy.,NA,Bruckner Expy E,R,Bronx,Bronx,NY,10473,US,US/Eastern,KLGA,2020-01-13 8:06,39,33,70,30.39,10,ENE,8,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-173696,2,2017-04-07T14:27:06Z,2017-04-07T14:56:48Z,29.746714,-95.443344,NA,NA,0.01,Accident on San Felipe St Westbound at Willowick Rd.,3943,San Felipe St,L,Houston,Harris,TX,77027-3928,US,US/Central,KMCJ,2017-04-07 14:35,82.4,NA,21,30.16,10,Calm,NA,NA,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-817228,2,2018-07-09T00:58:03Z,2018-07-09T01:42:41Z,37.381866,-121.963829,37.381866,-121.963829,0,Right hand shoulder blocked due to accident on US-101 Northbound at Exit 392 County Hwy-G4 Montague Expy.,NA,Bayshore Fwy S,R,Santa Clara,Santa Clara,CA,95054,US,US/Pacific,KSJC,2018-07-09 0:53,64,NA,65,30.03,10,WNW,9.2,NA,nan,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-561658,2,2019-08-14T08:20:27Z,2019-08-14T09:55:37Z,26.725409,-81.906639,26.725409,-81.906639,0,Accident on Del Prado Blvd at US-41 Tamiami Trl.,NA,N Tamiami Trl,R,North Fort Myers,Lee,FL,33917,US,US/Eastern,KFMY,2019-08-14 8:17,81,81,85,29.97,10,N,8,0,Thunder,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-1509911,2,2018-06-05T19:20:00Z,2018-06-06T01:20:00Z,34.08857,-118.87338,34.08857,-118.87338,0,At Decker Canyon Rd - Accident.,33411,Mulholland Hwy,L,Malibu,Los Angeles,CA,90265-2439,US,US/Pacific,KSMO,2018-06-05 18:51,64,NA,78,29.88,10,WSW,8.1,NA,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-760529,2,2019-01-29T08:07:31Z,2019-01-29T12:07:31Z,45.850469,-119.29016,45.84959,-119.29017,0.061,At Elm Ave - Accident.,1331,N 1st St,L,Hermiston,Umatilla,OR,97838-1101,US,US/Pacific,KHRI,2019-01-29 7:53,33.1,NA,85,30.35,10,Calm,NA,NA,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-759929,2,2019-12-24T09:38:49Z,2019-12-24T10:05:18Z,33.37045,-111.89375,33.35868,-111.89441,0.814,At Guadalupe Rd/Exit 56 - Accident. Lane blocked.,NA,Price Fwy S,R,Tempe,Maricopa,AZ,85283,US,US/Mountain,KPHX,2019-12-24 9:51,54,54,86,28.64,10,E,14,0.02,Cloudy,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-1068499,3,2019-06-29T15:22:31Z,2019-06-29T16:38:53Z,44.964375,-93.285416,44.964375,-93.285416,0,Accident on I-94 Eastbound at Exits 230 231A 231A&B I-394 Exits 8A 8B 9A.,NA,I-94 E,R,Minneapolis,Hennepin,MN,55403,US,US/Central,KMSP,2019-06-29 14:53,88,88,53,29.18,10,ESE,8,0,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-1422778,2,2019-10-04T12:52:00Z,2019-10-04T14:27:15Z,37.493698,-121.925367,37.493698,-121.925367,0,At Warm Springs Blvd - Accident.,46305,Mission Blvd,R,Fremont,Alameda,CA,94539,US,US/Pacific,KNUQ,2019-10-04 12:56,NA,NA,NA,30.1,NA,nan,NA,0,nan,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-252673,2,2018-04-24T15:52:45Z,2018-04-24T21:52:45Z,38.6372,-121.38289,38.6372,-121.38289,0,At Auburn Blvd - Accident.,NA,Auburn Blvd,R,Sacramento,Sacramento,CA,95821,US,US/Pacific,KMCC,2018-04-24 15:55,82.4,NA,28,29.94,10,WSW,8.1,NA,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-2388822,3,2018-06-12T09:49:47Z,2018-06-12T10:19:26Z,36.324406,-86.868408,36.324406,-86.868408,0,Accident on I-24 Westbound at Exit 35 US-431 Whites Creek Pike.,NA,I-24 W,R,Joelton,Davidson,TN,37080,US,US/Central,KBNA,2018-06-12 9:53,84,NA,67,30,10,SSW,9.2,NA,Scattered Clouds,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-444358,2,2020-02-20T08:50:36Z,2020-02-20T09:49:42Z,42.444351,-83.219757,42.444351,-83.219757,0,Right hand shoulder blocked due to accident on M-39 Northbound at M-102 8 Mile Rd.,NA,MI-39 S,R,Detroit,Wayne,MI,48235,US,US/Eastern,KVLL,2020-02-20 8:55,17,5,64,29.82,10,NNW,10,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2129526,2,2016-11-09T07:53:33Z,2016-11-09T13:53:33Z,28.6619,-81.22991,28.65127,-81.23508,0.799,At Red Bug Lake Rd/Exit 41 - Accident.,NA,Seminole Expy S,R,Oviedo,Seminole,FL,32765,US,US/Eastern,KSFB,2016-11-09 7:53,68,NA,84,30.07,10,Calm,NA,NA,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-1103191,2,2016-09-22T12:21:25Z,2016-09-22T13:06:11Z,28.47209,-81.442261,28.47209,-81.442261,0,Accident on Millenia Blvd at Oak Ridge Rd.,4996,W Oak Ridge Rd,R,Orlando,Orange,FL,32809,US,US/Eastern,KMCO,2016-09-22 11:53,89.1,NA,59,30,10,Variable,4.6,NA,Scattered Clouds,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-667728,2,2020-11-15T23:33:00Z,2020-11-16T02:13:17Z,30.695966,-82.027057,30.698191,-82.026407,0.159,Incident on CR-121 near PARADISE DR Drive with caution.,30899,County Road 121,R,Hilliard,Nassau,FL,32046-5117,US,US/Eastern,KJAX,2020-11-15 23:56,67,67,97,30.05,8,CALM,0,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-1017933,2,2017-10-18T09:25:52Z,2017-10-18T10:10:41Z,39.91217,-86.183983,39.91217,-86.183983,0,Accident on 86th St at Ditch Rd.,NA,Ditch Rd,R,Indianapolis,Marion,IN,46260,US,US/Eastern,KEYE,2017-10-18 9:53,51.1,NA,77,30.29,10,Variable,3.5,NA,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-1243442,4,2019-01-22T00:23:59Z,2019-01-22T00:53:25Z,26.17006,-80.8511,26.17284,-80.8793,1.759,Closed between Government Rd/Snake Rd/Exit 49 and Broward/Collier County Line - Road closed due to accident.,NA,Everglades Pkwy W,R,Conservation,Broward,FL,nan,US,nan,nan,nan,NA,NA,NA,NA,NA,nan,NA,NA,nan,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-620968,2,2018-05-22T09:17:35Z,2018-05-22T09:47:27Z,29.753016,-95.369347,29.753016,-95.369347,0,Accident on Leeland St at Travis St.,896,Leeland St,R,Houston,Harris,TX,77002-8011,US,US/Central,KMCJ,nan,NA,NA,NA,NA,NA,nan,NA,NA,nan,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-1532034,2,2018-09-15T17:31:41Z,2018-09-15T18:01:20Z,43.497852,-70.488729,43.498232,-70.488475,0.029,At I-195/Exit 5 - Accident.,NA,I-95 N,R,Biddeford,York,ME,4005,US,US/Eastern,KPWM,2018-09-15 17:51,68,NA,90,30.17,10,South,6.9,NA,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-1572499,2,2020-03-12T08:14:56Z,2020-03-12T09:14:33Z,34.917679,-82.362297,34.917679,-82.362297,0,Accident on Piedmont Park Rd near SC-253 Mountain Crk.,1597,Piedmont Park Rd,L,Taylors,Greenville,SC,29687-2046,US,US/Eastern,KGSP,2020-03-12 7:53,50,50,89,28.99,10,SW,5,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-843268,4,2019-01-03T17:39:16Z,2019-01-03T18:09:13Z,37.77266,-122.40677,37.77579,-122.40504,0.236,Ramp closed to 7th St/Bryant St - Road closed due to accident.,NA,I-80 W,R,San Francisco,San Francisco,CA,94103,US,US/Pacific,KSFO,2019-01-03 17:56,50,NA,59,30.13,10,Calm,NA,NA,Mostly Cloudy,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Night,Night,Day,Day
A-260574,2,2019-12-11T14:51:00Z,2019-12-11T15:51:00Z,40.68579,-112.26842,40.68579,-112.26842,0,At I-80/Dwight D Eisenhower Hwy - Accident. Lane closed.,8598,Highway 36,R,Tooele,Tooele,UT,84074-7600,US,US/Mountain,KT62,2019-12-11 14:56,40,37,63,25.59,10,WNW,5,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-472298,3,2018-05-11T18:24:08Z,2018-05-12T00:24:08Z,39.26995,-94.66679,39.27642,-94.67151,0.513,At Tiffany Springs Pky/Exit 10 - Accident. Left lane blocked.,NA,US-71 N,R,Kansas City,Platte,MO,64153,US,US/Central,KMCI,2018-05-11 18:53,78.1,NA,64,29.69,10,South,5.8,NA,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-1075775,2,2020-06-11T15:20:15Z,2020-06-11T15:55:13Z,37.93278,-77.46861,37.84254,-77.45159,6.304,Between VA-639/Exit 110 and VA-30/Exit 98 - Accident.,NA,I-95 S,R,Ruther Glen,Caroline,VA,22546,US,US/Eastern,KOFP,2020-06-11 15:14,78,78,87,29.84,10,SE,3,0,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2764626,2,2020-05-18T15:02:00Z,2020-05-18T15:33:37Z,38.886622,-121.216885,38.886622,-121.216885,0,At Stardust Ln - Accident.,4609,State Highway 193,L,Newcastle,Placer,CA,95658,US,US/Pacific,KAUN,2020-05-18 14:55,52,52,82,28.33,3,NNE,5,0.04,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-1407080,2,2019-11-13T17:45:24Z,2019-11-13T19:00:09Z,33.175251,-87.524559,33.175251,-87.524559,0,Left lane blocked due to accident on US-82 Mcfarland Blvd Eastbound at 37th St.,NA,McFarland Blvd E,R,Tuscaloosa,Tuscaloosa,AL,35405,US,US/Central,KTCL,2019-11-13 17:53,39,39,67,30.05,10,CALM,0,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Night,Night,Night,Day
A-1684330,2,2018-03-07T07:37:05Z,2018-03-07T08:21:36Z,35.176537,-80.876274,35.176537,-80.876274,0,Accident on Woodlawn Rd at South Blvd.,398,E Woodlawn Rd,R,Charlotte,Mecklenburg,NC,28217-2349,US,US/Eastern,KCLT,2018-03-07 7:52,45,41.8,93,29.74,10,West,5.8,NA,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2415007,2,2020-09-23T06:35:35Z,2020-09-23T07:20:08Z,32.856548,-96.647911,32.856548,-96.647911,0,Accident on Centerville Rd near Ferguson Rd.,1364,W Centerville Rd,L,Garland,Dallas,TX,75041-5907,US,US/Central,KHQZ,2020-09-23 6:35,63,63,98,29.48,NA,NNE,7,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Night,Night,Day,Day
A-1301347,2,2020-01-21T16:41:49Z,2020-01-21T20:41:49Z,43.2117,-123.35475,43.2117,-123.35475,0,At OR-138/Exit 124 - Accident.,NA,I-5 N,R,Roseburg,Douglas,OR,97470,US,US/Pacific,KRBG,2020-01-21 16:53,50,50,61,29.44,10,VAR,6,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-1909400,4,2016-11-12T18:57:35Z,2016-11-13T00:53:51Z,41.02733,-77.920332,41.02681,-77.93524,0.778,Closed at Beech Creek Rd - Road closed due to accident.,734,E Sycamore Rd,L,Snow Shoe,Centre,PA,16874-8803,US,US/Eastern,KUNV,2016-11-12 18:53,39.2,33.6,56,30.27,10,SW,8.1,NA,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-2440838,2,2018-09-05T10:12:33Z,2018-09-05T10:42:14Z,36.156796,-96.020355,36.156796,-96.020355,0,Accident on US-412 Eastbound near US-64 US-412.,153,N Gilcrease Museum Rd,R,Tulsa,Tulsa,OK,74127,US,US/Central,KTUL,2018-09-05 10:10,75.9,NA,97,30.09,2.5,South,4.6,0.06,Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
