Make,Model,Year,Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Market Category,Vehicle Size,Vehicle Style,highway MPG,city mpg,Popularity,MSRP
Chevrolet,C/K 1500 Series,1998,regular unleaded,200,6,MANUAL,rear wheel drive,2,N/A,Large,Regular Cab Pickup,21,16,1385,2580
Chevrolet,C/K 1500 Series,1998,regular unleaded,230,8,MANUAL,rear wheel drive,2,N/A,Large,Extended Cab Pickup,18,13,1385,3357
Chevrolet,C/K 1500 Series,1998,regular unleaded,200,6,MANUAL,rear wheel drive,2,N/A,Large,Extended Cab Pickup,21,16,1385,2996
Chevrolet,C/K 1500 Series,1998,regular unleaded,200,6,MANUAL,four wheel drive,2,N/A,Large,Regular Cab Pickup,19,14,1385,2883
Chevrolet,C/K 1500 Series,1998,regular unleaded,200,6,MANUAL,rear wheel drive,2,N/A,Large,Extended Cab Pickup,21,16,1385,3094
Chevrolet,C/K 1500 Series,1998,regular unleaded,200,6,MANUAL,rear wheel drive,2,N/A,Large,Regular Cab Pickup,21,16,1385,2885
Chevrolet,C/K 1500 Series,1998,regular unleaded,230,8,MANUAL,four wheel drive,2,N/A,Large,Extended Cab Pickup,17,12,1385,3419
Chevrolet,C/K 1500 Series,1998,regular unleaded,200,6,MANUAL,rear wheel drive,2,N/A,Large,Regular Cab Pickup,21,16,1385,2668
Chevrolet,C/K 1500 Series,1998,regular unleaded,200,6,MANUAL,four wheel drive,2,N/A,Large,Regular Cab Pickup,19,14,1385,2789
Chevrolet,C/K 1500 Series,1998,regular unleaded,200,6,MANUAL,four wheel drive,2,N/A,Large,Regular Cab Pickup,19,14,1385,3321
Chevrolet,C/K 1500 Series,1998,regular unleaded,230,8,MANUAL,rear wheel drive,2,N/A,Large,Extended Cab Pickup,18,13,1385,3342
Chevrolet,C/K 1500 Series,1998,regular unleaded,200,6,MANUAL,four wheel drive,2,N/A,Large,Regular Cab Pickup,19,14,1385,3025
Chevrolet,C/K 1500 Series,1998,regular unleaded,200,6,MANUAL,rear wheel drive,2,N/A,Large,Regular Cab Pickup,21,16,1385,2653
Chevrolet,C/K 1500 Series,1998,regular unleaded,200,6,MANUAL,rear wheel drive,2,N/A,Large,Extended Cab Pickup,21,16,1385,2740
Chevrolet,C/K 1500 Series,1998,regular unleaded,200,6,MANUAL,rear wheel drive,2,N/A,Large,Regular Cab Pickup,21,16,1385,2639
Chevrolet,C/K 1500 Series,1998,regular unleaded,200,6,MANUAL,four wheel drive,2,N/A,Large,Regular Cab Pickup,19,14,1385,3067
Chevrolet,C/K 1500 Series,1998,regular unleaded,200,6,MANUAL,rear wheel drive,2,N/A,Large,Regular Cab Pickup,21,16,1385,2817
Chevrolet,C/K 1500 Series,1998,regular unleaded,200,6,MANUAL,four wheel drive,2,N/A,Large,Regular Cab Pickup,19,14,1385,3350
Chevrolet,C/K 1500 Series,1998,regular unleaded,200,6,MANUAL,four wheel drive,2,N/A,Large,Regular Cab Pickup,19,14,1385,3282
Chevrolet,C/K 1500 Series,1998,regular unleaded,200,6,MANUAL,rear wheel drive,2,N/A,Large,Regular Cab Pickup,21,16,1385,2430
Chevrolet,C/K 1500 Series,1999,regular unleaded,230,8,AUTOMATIC,rear wheel drive,3,N/A,Large,Extended Cab Pickup,17,13,1385,3696
Chevrolet,C/K 1500 Series,1999,regular unleaded,230,8,AUTOMATIC,four wheel drive,3,N/A,Large,Extended Cab Pickup,17,13,1385,4098
Chevrolet,C/K 2500 Series,1998,regular unleaded,230,8,MANUAL,rear wheel drive,2,N/A,Large,Regular Cab Pickup,17,13,1385,2949
Chevrolet,C/K 2500 Series,1998,regular unleaded,230,8,MANUAL,rear wheel drive,2,N/A,Large,Extended Cab Pickup,17,13,1385,3345
Chevrolet,C/K 2500 Series,1998,regular unleaded,230,8,MANUAL,rear wheel drive,2,N/A,Large,Extended Cab Pickup,17,13,1385,3034
Chevrolet,C/K 2500 Series,1998,regular unleaded,230,8,MANUAL,rear wheel drive,2,N/A,Large,Regular Cab Pickup,17,13,1385,2697
Chevrolet,C/K 2500 Series,1998,regular unleaded,255,8,MANUAL,rear wheel drive,2,N/A,Large,Extended Cab Pickup,18,12,1385,3360
Chevrolet,C/K 2500 Series,1998,regular unleaded,255,8,MANUAL,rear wheel drive,2,N/A,Large,Extended Cab Pickup,18,12,1385,3068
Chevrolet,C/K 2500 Series,1998,regular unleaded,255,8,MANUAL,rear wheel drive,2,N/A,Large,Regular Cab Pickup,18,12,1385,3090
Chevrolet,C/K 2500 Series,1998,regular unleaded,255,8,MANUAL,rear wheel drive,2,N/A,Large,Regular Cab Pickup,18,12,1385,2847
Mercedes-Benz,CL-Class,2012,premium unleaded (required),621,12,AUTOMATIC,rear wheel drive,2,"Factory Tuner,Luxury,High-Performance",Large,Coupe,18,12,617,211000
Mercedes-Benz,CL-Class,2012,premium unleaded (required),510,12,AUTOMATIC,rear wheel drive,2,"Luxury,High-Performance",Large,Coupe,18,12,617,158700
Mercedes-Benz,CL-Class,2012,premium unleaded (required),429,8,AUTOMATIC,all wheel drive,2,"Luxury,High-Performance",Large,Coupe,24,15,617,114100
Mercedes-Benz,CL-Class,2012,premium unleaded (required),536,8,AUTOMATIC,rear wheel drive,2,"Factory Tuner,Luxury,High-Performance",Large,Coupe,22,15,617,151500
Mercedes-Benz,CL-Class,2013,premium unleaded (required),621,12,AUTOMATIC,rear wheel drive,2,"Factory Tuner,Luxury,High-Performance",Large,Coupe,18,12,617,213200
Mercedes-Benz,CL-Class,2013,premium unleaded (required),536,8,AUTOMATIC,rear wheel drive,2,"Factory Tuner,Luxury,High-Performance",Large,Coupe,22,15,617,153000
Mercedes-Benz,CL-Class,2013,premium unleaded (required),429,8,AUTOMATIC,all wheel drive,2,"Luxury,High-Performance",Large,Coupe,24,15,617,115300
Mercedes-Benz,CL-Class,2013,premium unleaded (required),510,12,AUTOMATIC,rear wheel drive,2,"Luxury,High-Performance",Large,Coupe,18,12,617,160300
Mercedes-Benz,CL-Class,2014,premium unleaded (required),621,12,AUTOMATIC,rear wheel drive,2,"Factory Tuner,Luxury,High-Performance",Large,Coupe,18,12,617,215500
Mercedes-Benz,CL-Class,2014,premium unleaded (required),429,8,AUTOMATIC,all wheel drive,2,"Luxury,High-Performance",Large,Coupe,24,15,617,116600
Mercedes-Benz,CL-Class,2014,premium unleaded (required),510,12,AUTOMATIC,rear wheel drive,2,"Luxury,High-Performance",Large,Coupe,18,12,617,162000
Mercedes-Benz,CL-Class,2014,premium unleaded (required),536,8,AUTOMATIC,rear wheel drive,2,"Factory Tuner,Luxury,High-Performance",Large,Coupe,22,15,617,154600
Mercedes-Benz,CLA-Class,2015,premium unleaded (required),208,4,AUTOMATED_MANUAL,front wheel drive,4,Luxury,Midsize,Sedan,38,26,617,31500
Mercedes-Benz,CLA-Class,2015,premium unleaded (required),208,4,AUTOMATED_MANUAL,all wheel drive,4,Luxury,Midsize,Sedan,32,24,617,33500
Mercedes-Benz,CLA-Class,2015,premium unleaded (required),355,4,AUTOMATED_MANUAL,all wheel drive,4,"Factory Tuner,Luxury,High-Performance",Midsize,Sedan,31,23,617,48500
Mercedes-Benz,CLA-Class,2016,premium unleaded (required),208,4,AUTOMATED_MANUAL,front wheel drive,4,Luxury,Midsize,Sedan,38,26,617,32050
Mercedes-Benz,CLA-Class,2016,premium unleaded (required),375,4,AUTOMATED_MANUAL,all wheel drive,4,"Factory Tuner,Luxury,High-Performance",Midsize,Sedan,31,23,617,49500
Mercedes-Benz,CLA-Class,2016,premium unleaded (required),208,4,AUTOMATED_MANUAL,all wheel drive,4,Luxury,Midsize,Sedan,33,24,617,34050
Mercedes-Benz,CLA-Class,2017,premium unleaded (required),208,4,AUTOMATIC,front wheel drive,4,Luxury,Midsize,Sedan,38,26,617,32400
Mercedes-Benz,CLA-Class,2017,premium unleaded (required),208,4,AUTOMATIC,all wheel drive,4,Luxury,Midsize,Sedan,32,23,617,34400
Mercedes-Benz,CLA-Class,2017,premium unleaded (required),375,4,AUTOMATIC,all wheel drive,4,"Factory Tuner,Luxury,High-Performance",Midsize,Sedan,30,23,617,49950
Acura,CL,2001,premium unleaded (required),225,6,AUTOMATIC,front wheel drive,2,Luxury,Midsize,Coupe,27,17,204,29980
Acura,CL,2001,premium unleaded (required),225,6,AUTOMATIC,front wheel drive,2,Luxury,Midsize,Coupe,27,17,204,27980
Acura,CL,2002,premium unleaded (required),225,6,AUTOMATIC,front wheel drive,2,Luxury,Midsize,Coupe,27,17,204,28030
Acura,CL,2002,premium unleaded (required),225,6,AUTOMATIC,front wheel drive,2,Luxury,Midsize,Coupe,27,17,204,30030
Acura,CL,2003,premium unleaded (required),260,6,MANUAL,front wheel drive,2,"Factory Tuner,Luxury,Performance",Midsize,Coupe,26,17,204,32700
Acura,CL,2003,premium unleaded (required),260,6,AUTOMATIC,front wheel drive,2,"Factory Tuner,Luxury,Performance",Midsize,Coupe,27,17,204,30550
Acura,CL,2003,premium unleaded (required),225,6,AUTOMATIC,front wheel drive,2,Luxury,Midsize,Coupe,27,17,204,30350
Acura,CL,2003,premium unleaded (required),225,6,AUTOMATIC,front wheel drive,2,Luxury,Midsize,Coupe,27,17,204,28200
Acura,CL,2003,premium unleaded (required),260,6,MANUAL,front wheel drive,2,"Factory Tuner,Luxury,Performance",Midsize,Coupe,26,17,204,30550
Chevrolet,Classic,2004,regular unleaded,140,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,31,22,1385,19505
Chevrolet,Classic,2005,regular unleaded,140,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,31,22,1385,19690
Mercedes-Benz,CLK-Class,2007,premium unleaded (required),268,6,AUTOMATIC,rear wheel drive,2,"Luxury,Performance",Compact,Convertible,25,17,617,54200
Mercedes-Benz,CLK-Class,2007,premium unleaded (required),475,8,AUTOMATIC,rear wheel drive,2,"Factory Tuner,Luxury,High-Performance",Compact,Convertible,18,12,617,89200
Mercedes-Benz,CLK-Class,2007,premium unleaded (required),268,6,AUTOMATIC,rear wheel drive,2,"Luxury,Performance",Compact,Coupe,25,17,617,46200
Mercedes-Benz,CLK-Class,2007,premium unleaded (required),382,8,AUTOMATIC,rear wheel drive,2,"Luxury,High-Performance",Compact,Convertible,22,15,617,62900
Mercedes-Benz,CLK-Class,2007,premium unleaded (required),382,8,AUTOMATIC,rear wheel drive,2,"Luxury,High-Performance",Compact,Coupe,22,15,617,54900
Mercedes-Benz,CLK-Class,2008,premium unleaded (required),268,6,AUTOMATIC,rear wheel drive,2,"Luxury,Performance",Compact,Coupe,25,17,617,46450
Mercedes-Benz,CLK-Class,2008,premium unleaded (required),382,8,AUTOMATIC,rear wheel drive,2,"Luxury,High-Performance",Compact,Coupe,22,15,617,55150
Mercedes-Benz,CLK-Class,2008,premium unleaded (required),500,8,AUTOMATIC,rear wheel drive,2,"Factory Tuner,Luxury,High-Performance",Compact,Coupe,19,12,617,135000
Mercedes-Benz,CLK-Class,2008,premium unleaded (required),382,8,AUTOMATIC,rear wheel drive,2,"Luxury,High-Performance",Compact,Convertible,21,15,617,63200
Mercedes-Benz,CLK-Class,2008,premium unleaded (required),475,8,AUTOMATIC,rear wheel drive,2,"Factory Tuner,Luxury,High-Performance",Compact,Convertible,18,12,617,89500
Mercedes-Benz,CLK-Class,2008,premium unleaded (required),268,6,AUTOMATIC,rear wheel drive,2,"Luxury,Performance",Compact,Convertible,25,17,617,54500
Mercedes-Benz,CLK-Class,2009,premium unleaded (required),268,6,AUTOMATIC,rear wheel drive,2,"Luxury,Performance",Midsize,Convertible,25,17,617,56100
Mercedes-Benz,CLK-Class,2009,premium unleaded (required),382,8,AUTOMATIC,rear wheel drive,2,"Luxury,High-Performance",Midsize,Convertible,21,15,617,64800
Mercedes-Benz,CLK-Class,2009,premium unleaded (required),382,8,AUTOMATIC,rear wheel drive,2,"Luxury,High-Performance",Midsize,Coupe,22,15,617,56800
Mercedes-Benz,CLK-Class,2009,premium unleaded (required),268,6,AUTOMATIC,rear wheel drive,2,"Luxury,Performance",Midsize,Coupe,25,17,617,48100
Mercedes-Benz,CLS-Class,2015,premium unleaded (required),402,8,AUTOMATIC,rear wheel drive,4,"Luxury,High-Performance",Midsize,Sedan,26,17,617,73200
Mercedes-Benz,CLS-Class,2015,premium unleaded (required),577,8,AUTOMATIC,all wheel drive,4,"Factory Tuner,Luxury,High-Performance",Midsize,Sedan,22,16,617,106550
Mercedes-Benz,CLS-Class,2015,premium unleaded (required),329,6,AUTOMATIC,rear wheel drive,4,"Luxury,Performance",Midsize,Sedan,30,20,617,65990
Mercedes-Benz,CLS-Class,2015,premium unleaded (required),329,6,AUTOMATIC,all wheel drive,4,"Luxury,Performance",Midsize,Sedan,28,20,617,68490
Mercedes-Benz,CLS-Class,2015,premium unleaded (required),402,8,AUTOMATIC,all wheel drive,4,"Luxury,High-Performance",Midsize,Sedan,24,17,617,75700
Mercedes-Benz,CLS-Class,2016,premium unleaded (required),329,6,AUTOMATIC,rear wheel drive,4,"Luxury,Performance",Midsize,Sedan,30,20,617,66900
Mercedes-Benz,CLS-Class,2016,premium unleaded (required),329,6,AUTOMATIC,all wheel drive,4,"Luxury,Performance",Midsize,Sedan,26,19,617,69400
Mercedes-Benz,CLS-Class,2016,premium unleaded (required),577,8,AUTOMATIC,all wheel drive,4,"Factory Tuner,Luxury,High-Performance",Midsize,Sedan,22,16,617,107800
Mercedes-Benz,CLS-Class,2016,premium unleaded (required),402,8,AUTOMATIC,all wheel drive,4,"Luxury,High-Performance",Midsize,Sedan,25,17,617,76600
Mercedes-Benz,CLS-Class,2016,premium unleaded (required),402,8,AUTOMATIC,rear wheel drive,4,"Luxury,High-Performance",Midsize,Sedan,26,17,617,74100
Mercedes-Benz,CLS-Class,2017,premium unleaded (required),402,8,AUTOMATIC,rear wheel drive,4,"Luxury,High-Performance",Midsize,Sedan,26,18,617,74850
Mercedes-Benz,CLS-Class,2017,premium unleaded (required),402,8,AUTOMATIC,all wheel drive,4,"Luxury,High-Performance",Midsize,Sedan,25,17,617,77350
Mercedes-Benz,CLS-Class,2017,premium unleaded (required),577,8,AUTOMATIC,all wheel drive,4,"Factory Tuner,Luxury,High-Performance",Midsize,Sedan,22,16,617,108900
Chevrolet,Cobalt,2008,regular unleaded,148,4,MANUAL,front wheel drive,2,N/A,Compact,Coupe,33,24,1385,14410
Chevrolet,Cobalt,2008,regular unleaded,148,4,MANUAL,front wheel drive,4,N/A,Compact,Sedan,33,24,1385,15120
Chevrolet,Cobalt,2008,premium unleaded (recommended),260,4,MANUAL,front wheel drive,2,"Factory Tuner,High-Performance",Compact,Coupe,30,22,1385,22335
Chevrolet,Cobalt,2008,regular unleaded,148,4,MANUAL,front wheel drive,4,N/A,Compact,Sedan,33,24,1385,14410
Chevrolet,Cobalt,2008,regular unleaded,173,4,MANUAL,front wheel drive,4,N/A,Compact,Sedan,32,22,1385,19695
Chevrolet,Cobalt,2008,regular unleaded,148,4,MANUAL,front wheel drive,2,N/A,Compact,Coupe,33,24,1385,15120
Chevrolet,Cobalt,2008,regular unleaded,173,4,MANUAL,front wheel drive,2,N/A,Compact,Coupe,32,22,1385,19695
Chevrolet,Cobalt,2009,regular unleaded,155,4,MANUAL,front wheel drive,2,N/A,Compact,Coupe,35,25,1385,16460
Chevrolet,Cobalt,2009,regular unleaded,155,4,MANUAL,front wheel drive,4,N/A,Compact,Sedan,35,25,1385,15660
Chevrolet,Cobalt,2009,premium unleaded (recommended),260,4,MANUAL,front wheel drive,2,"Factory Tuner,High-Performance",Compact,Coupe,30,22,1385,23425
Chevrolet,Cobalt,2009,regular unleaded,155,4,MANUAL,front wheel drive,2,N/A,Compact,Coupe,35,25,1385,15660
Chevrolet,Cobalt,2009,premium unleaded (recommended),260,4,MANUAL,front wheel drive,4,"Factory Tuner,Performance",Compact,Sedan,30,22,1385,23425
Chevrolet,Cobalt,2009,regular unleaded,155,4,MANUAL,front wheel drive,4,N/A,Compact,Sedan,37,25,1385,14990
Chevrolet,Cobalt,2009,regular unleaded,155,4,MANUAL,front wheel drive,2,N/A,Compact,Coupe,37,25,1385,14990
Chevrolet,Cobalt,2009,regular unleaded,155,4,MANUAL,front wheel drive,4,N/A,Compact,Sedan,35,25,1385,16460
Chevrolet,Cobalt,2010,regular unleaded,155,4,MANUAL,front wheel drive,4,N/A,Compact,Sedan,37,25,1385,15670
Chevrolet,Cobalt,2010,premium unleaded (recommended),260,4,MANUAL,front wheel drive,2,"Factory Tuner,High-Performance",Compact,Coupe,30,22,1385,24535
Chevrolet,Cobalt,2010,regular unleaded,155,4,MANUAL,front wheel drive,2,N/A,Compact,Coupe,37,25,1385,14990
Chevrolet,Cobalt,2010,regular unleaded,155,4,MANUAL,front wheel drive,4,N/A,Compact,Sedan,37,25,1385,16470
Chevrolet,Cobalt,2010,regular unleaded,155,4,MANUAL,front wheel drive,4,N/A,Compact,Sedan,37,25,1385,14990
Chevrolet,Cobalt,2010,regular unleaded,155,4,MANUAL,front wheel drive,2,N/A,Compact,Coupe,37,25,1385,16470
Chevrolet,Cobalt,2010,regular unleaded,155,4,MANUAL,front wheel drive,2,N/A,Compact,Coupe,37,25,1385,15670
Chevrolet,Colorado,2012,regular unleaded,300,8,AUTOMATIC,rear wheel drive,4,Performance,Compact,Crew Cab Pickup,20,14,1385,28340
Chevrolet,Colorado,2012,regular unleaded,242,5,AUTOMATIC,four wheel drive,4,N/A,Compact,Extended Cab Pickup,23,17,1385,29480
Chevrolet,Colorado,2012,regular unleaded,185,4,MANUAL,four wheel drive,4,N/A,Compact,Extended Cab Pickup,24,18,1385,23030
Chevrolet,Colorado,2012,regular unleaded,185,4,MANUAL,four wheel drive,2,N/A,Compact,Regular Cab Pickup,24,18,1385,20980
Chevrolet,Colorado,2012,regular unleaded,242,5,AUTOMATIC,four wheel drive,4,N/A,Compact,Crew Cab Pickup,21,16,1385,30320
Chevrolet,Colorado,2012,regular unleaded,242,5,AUTOMATIC,rear wheel drive,4,N/A,Compact,Extended Cab Pickup,23,17,1385,26160
Chevrolet,Colorado,2012,regular unleaded,242,5,AUTOMATIC,rear wheel drive,4,N/A,Compact,Crew Cab Pickup,23,17,1385,27490
Chevrolet,Colorado,2012,regular unleaded,185,4,AUTOMATIC,rear wheel drive,4,N/A,Compact,Extended Cab Pickup,25,18,1385,22955
Chevrolet,Colorado,2012,regular unleaded,185,4,MANUAL,rear wheel drive,4,N/A,Compact,Extended Cab Pickup,25,18,1385,19730
Chevrolet,Colorado,2012,regular unleaded,185,4,AUTOMATIC,four wheel drive,2,N/A,Compact,Regular Cab Pickup,23,17,1385,24440
Chevrolet,Colorado,2012,regular unleaded,185,4,MANUAL,rear wheel drive,2,N/A,Compact,Regular Cab Pickup,25,18,1385,17475
Chevrolet,Colorado,2012,regular unleaded,185,4,AUTOMATIC,rear wheel drive,4,N/A,Compact,Crew Cab Pickup,25,18,1385,24285
Chevrolet,Colorado,2012,regular unleaded,185,4,AUTOMATIC,four wheel drive,4,N/A,Compact,Extended Cab Pickup,23,17,1385,26620
Chevrolet,Colorado,2012,regular unleaded,185,4,AUTOMATIC,rear wheel drive,2,N/A,Compact,Regular Cab Pickup,25,18,1385,20370
Chevrolet,Colorado,2012,regular unleaded,300,8,AUTOMATIC,rear wheel drive,4,Performance,Compact,Extended Cab Pickup,20,14,1385,27010
Chevrolet,Colorado,2012,regular unleaded,242,5,AUTOMATIC,four wheel drive,4,N/A,Compact,Crew Cab Pickup,21,16,1385,28460
Chevrolet,Colorado,2015,regular unleaded,200,4,AUTOMATIC,four wheel drive,4,N/A,Compact,Extended Cab Pickup,25,19,1385,29220
Chevrolet,Colorado,2015,regular unleaded,200,4,AUTOMATIC,rear wheel drive,4,N/A,Compact,Crew Cab Pickup,27,20,1385,29550
Chevrolet,Colorado,2015,regular unleaded,305,6,AUTOMATIC,rear wheel drive,4,N/A,Compact,Crew Cab Pickup,26,18,1385,25850
Chevrolet,Colorado,2015,regular unleaded,305,6,AUTOMATIC,rear wheel drive,4,N/A,Compact,Crew Cab Pickup,26,18,1385,28630
Chevrolet,Colorado,2015,regular unleaded,200,4,AUTOMATIC,rear wheel drive,4,N/A,Compact,Crew Cab Pickup,27,20,1385,27110
Chevrolet,Colorado,2015,regular unleaded,200,4,AUTOMATIC,rear wheel drive,4,N/A,Compact,Crew Cab Pickup,27,20,1385,24330
Chevrolet,Colorado,2015,regular unleaded,200,4,AUTOMATIC,four wheel drive,4,N/A,Compact,Extended Cab Pickup,25,19,1385,26885
Chevrolet,Colorado,2015,regular unleaded,305,6,AUTOMATIC,four wheel drive,4,N/A,Compact,Crew Cab Pickup,24,17,1385,30005
Chevrolet,Colorado,2015,regular unleaded,305,6,AUTOMATIC,four wheel drive,4,N/A,Compact,Crew Cab Pickup,24,17,1385,34415
Chevrolet,Colorado,2015,regular unleaded,200,4,MANUAL,rear wheel drive,4,N/A,Compact,Extended Cab Pickup,26,19,1385,21775
Chevrolet,Colorado,2015,regular unleaded,305,6,AUTOMATIC,four wheel drive,4,N/A,Compact,Crew Cab Pickup,24,17,1385,32085
Chevrolet,Colorado,2015,regular unleaded,305,6,AUTOMATIC,rear wheel drive,4,N/A,Compact,Crew Cab Pickup,26,18,1385,30785
Chevrolet,Colorado,2015,regular unleaded,305,6,AUTOMATIC,four wheel drive,4,N/A,Compact,Crew Cab Pickup,24,17,1385,32385
Chevrolet,Colorado,2015,regular unleaded,305,6,AUTOMATIC,four wheel drive,4,N/A,Compact,Crew Cab Pickup,24,17,1385,34115
Chevrolet,Colorado,2015,regular unleaded,200,4,AUTOMATIC,rear wheel drive,4,N/A,Compact,Extended Cab Pickup,27,20,1385,25170
Chevrolet,Colorado,2015,regular unleaded,200,4,MANUAL,rear wheel drive,4,N/A,Compact,Extended Cab Pickup,26,19,1385,20120
Chevrolet,Colorado,2015,regular unleaded,200,4,AUTOMATIC,rear wheel drive,4,N/A,Compact,Extended Cab Pickup,27,20,1385,27630
Chevrolet,Colorado,2015,regular unleaded,305,6,AUTOMATIC,four wheel drive,4,N/A,Compact,Crew Cab Pickup,24,17,1385,29705
Chevrolet,Colorado,2015,regular unleaded,200,4,AUTOMATIC,four wheel drive,4,N/A,Compact,Extended Cab Pickup,25,19,1385,31555
Chevrolet,Colorado,2016,regular unleaded,305,6,AUTOMATIC,four wheel drive,4,Diesel,Compact,Crew Cab Pickup,24,17,1385,30665
Chevrolet,Colorado,2016,regular unleaded,305,6,AUTOMATIC,four wheel drive,4,Diesel,Compact,Crew Cab Pickup,24,17,1385,32895
Chevrolet,Colorado,2016,regular unleaded,305,6,AUTOMATIC,four wheel drive,4,Diesel,Compact,Crew Cab Pickup,24,17,1385,35000
Chevrolet,Colorado,2016,regular unleaded,305,6,AUTOMATIC,four wheel drive,4,Diesel,Compact,Crew Cab Pickup,24,17,1385,30365
Chevrolet,Colorado,2016,regular unleaded,200,4,AUTOMATIC,rear wheel drive,4,N/A,Compact,Extended Cab Pickup,27,20,1385,28515
Chevrolet,Colorado,2016,regular unleaded,305,6,AUTOMATIC,four wheel drive,4,Diesel,Compact,Crew Cab Pickup,24,17,1385,33195
Chevrolet,Colorado,2016,regular unleaded,200,4,AUTOMATIC,four wheel drive,4,N/A,Compact,Extended Cab Pickup,25,19,1385,30030
Chevrolet,Colorado,2016,regular unleaded,200,4,MANUAL,rear wheel drive,4,N/A,Compact,Extended Cab Pickup,26,19,1385,20100
Chevrolet,Colorado,2016,regular unleaded,200,4,AUTOMATIC,four wheel drive,4,N/A,Compact,Extended Cab Pickup,25,19,1385,32440
Chevrolet,Colorado,2016,regular unleaded,305,6,AUTOMATIC,rear wheel drive,4,Diesel,Compact,Crew Cab Pickup,26,18,1385,31670
Chevrolet,Colorado,2016,regular unleaded,305,6,AUTOMATIC,rear wheel drive,4,Diesel,Compact,Crew Cab Pickup,26,18,1385,26510
Chevrolet,Colorado,2016,regular unleaded,200,4,AUTOMATIC,rear wheel drive,4,Diesel,Compact,Crew Cab Pickup,27,20,1385,30435
Chevrolet,Colorado,2016,regular unleaded,200,4,AUTOMATIC,four wheel drive,4,Diesel,Compact,Extended Cab Pickup,25,19,1385,27545
Chevrolet,Colorado,2016,regular unleaded,200,4,AUTOMATIC,rear wheel drive,4,Diesel,Compact,Crew Cab Pickup,27,20,1385,24990
