"","id","source","tmc","severity","start_time","end_time","distance_mi","description","number","street","side","city","county","state","country","timezone","airport_code","weather_timestamp","temperature_f","wind_chill_f","humidity_percent","pressure_in","visibility_mi","wind_direction","wind_speed_mph","precipitation_in","weather_condition","amenity","bump","crossing","give_way","junction","no_exit","railway","roundabout","station","stop","traffic_calming","traffic_signal","turning_loop","sunrise_sunset","civil_twilight","nautical_twilight","astronomical_twilight"
"3629","A-1572937","MapQuest",201,2,2018-10-09 09:58:12,2018-10-09 10:42:59,0,"Accident on Winding Ln at Schoolhouse Rd.",1,"Winding Ln","L","New Providence","Lancaster","PA","US","US/Eastern","KLNS",2018-10-09 09:53:00,73,NA,90,30.34,9,"Calm",NA,NA,"Overcast",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"3630","A-2533447","Bing",NA,2,2016-11-04 09:45:22,2016-11-04 15:45:22,0.051,"At 63rd St - Accident.",6311,"Kingery Hwy","L","Willowbrook","DuPage","IL","US","US/Central","KMDW",2016-11-04 09:53:00,55.9,NA,64,30.45,10,"NE",3.5,NA,"Partly Cloudy",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"3631","A-1011798","MapQuest",241,3,2019-07-01 22:24:50,2019-07-01 23:24:31,0,"Lane blocked due to accident on I-20 Westbound at Exit 457 FM-1382 Belt Line Rd.",NA,"I-20 W","R","Grand Prairie","Dallas","TX","US","US/Central","KGPM",2019-07-01 22:15:00,80,80,74,29.35,10,"SE",9,0,"Fair",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Night","Night","Night","Night"
"3632","A-2822510","Bing",NA,2,2020-06-12 07:34:00,2020-06-12 08:06:22,0,"At CR-E9/S River Rd - Accident.",40962,"Waukeena Rd","L","Clarksburg","Yolo","CA","US","US/Pacific","KSAC",2020-06-12 07:53:00,64,64,67,29.96,10,"S",6,0,"Fair",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"3633","A-2404606","MapQuest",201,3,2017-09-28 16:17:18,2017-09-28 16:47:02,0,"Accident on I-696 Eastbound after American Dr.",NA,"Franklin Rd","R","Southfield","Oakland","MI","US","US/Eastern","KVLL",2017-09-28 16:14:00,63.1,NA,46,30.13,10,"NW",3.5,NA,"Clear",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"3634","A-748842","MapQuest",201,2,2019-12-29 12:53:33,2019-12-29 14:08:25,0,"Accident on US-29 Shockley Ferry Rd both ways at Mcduffie St.",299,"E Shockley Ferry Rd","L","Anderson","Anderson","SC","US","US/Eastern","KAND",2019-12-29 12:56:00,66,66,93,29.12,8,"SSE",9,0.01,"Cloudy",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Day","Day","Day","Day"
"3635","A-2619554","Bing",NA,2,2016-07-06 15:44:47,2016-07-06 21:44:47,0.205,"At Dixon Landing Rd - Accident.",NA,"Dixon Landing Rd","R","Milpitas","Santa Clara","CA","US","US/Pacific","KSJC",2016-07-06 15:53:00,71.1,NA,55,29.99,10,"NNW",17.3,NA,"Partly Cloudy",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Day","Day","Day","Day"
"3636","A-3203634","Bing",NA,3,2019-01-19 03:56:13,2019-01-19 04:25:59,0.309,"At CR-S11/Manchester Ave/Exit 39 - Accident. Right lane blocked.",NA,"I-5 N","R","Cardiff By the Sea","San Diego","CA","US","US/Pacific","KCRQ",2019-01-19 03:53:00,51.1,NA,92,30.2,6,"Calm",NA,NA,"Clear",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Night","Night","Night","Night"
"3637","A-592826","MapQuest-Bing",201,2,2020-03-12 14:30:09,2020-03-12 15:14:37,0,"Slow lane blocked and right hand shoulder blocked due to accident on CA-60 Westbound at Exit 24B Grand Ave.",NA,"CA-57 S","R","Diamond Bar","Los Angeles","CA","US","US/Pacific","KPOC",2020-03-12 14:47:00,52,52,100,28.76,2,"W",16,NA,"Rain",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"3638","A-2988358","Bing",NA,2,2020-02-04 22:43:00,2020-02-04 23:35:01,0,"At Winding Way - Accident.",4596,"Winding Way","R","Sacramento","Sacramento","CA","US","US/Pacific","KMCC",2020-02-04 22:45:00,36,29,75,30.13,10,"SE",8,NA,"Fair",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Night","Night","Night","Night"
"3639","A-3113877","Bing",NA,2,2019-11-09 06:01:00,2019-11-09 08:13:41,0,"At Outlet Center Dr - Accident.",NA,"Barstow Fwy N","R","Barstow","San Bernardino","CA","US","US/Pacific","KDAG",2019-11-09 05:50:00,63,63,16,28.1,10,"W",14,0,"Fair",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Night","Day","Day","Day"
"3640","A-1295231","MapQuest",201,3,2019-03-20 21:55:05,2019-03-20 23:23:35,0,"Left lane blocked due to accident on I-41 Northbound at Exit 60 WI-145.",NA,"State Road 145","R","Richfield","Washington","WI","US","US/Central","KETB",2019-03-20 21:55:00,33.8,27,100,29.9,10,"NNW",8.1,NA,"Light Rain",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Night","Night","Night","Night"
"3641","A-645289","MapQuest",201,2,2020-01-07 17:35:21,2020-01-07 19:27:49,0,"Accident on Firelane Rd at US-1 Two Notch Rd.",7459,"Two Notch Rd","L","Columbia","Richland","SC","US","US/Eastern","KCUB",2020-01-07 17:53:00,58,58,33,29.85,10,"WNW",6,0,"Fair",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Night","Day","Day","Day"
"3642","A-958916","MapQuest",241,2,2019-09-04 11:21:35,2019-09-04 12:53:02,0,"Lane blocked due to accident on Avenue K both ways at TX-190 President George Bush Tpke.",NA,"K Ave","R","Plano","Collin","TX","US","US/Central","KADS",2019-09-04 11:47:00,91,91,38,29.41,13,"ENE",6,0,"Fair",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Day","Day","Day","Day"
"3643","A-597641","MapQuest",201,3,2020-03-17 05:35:09,2020-03-17 06:04:23,1.46000003815,"Left lane blocked due to accident on I-95 Cross Bronx Expy Southbound from NY-895 to 3rd Ave.",NA,"Cross Bronx Expy W","R","Bronx","Bronx","NY","US","US/Eastern","KLGA",2020-03-17 05:43:00,42,37,85,30.23,10,"SE",9,0,"Cloudy",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Night","Night","Night","Day"
"3644","A-1818932","MapQuest",201,3,2018-06-10 14:56:11,2018-06-10 15:25:46,0,"Accident on I-26 Westbound at Mile marker 180.",NA,"I-26 W","R","Harleyville","Dorchester","SC","US","US/Eastern","KDYB",2018-06-10 14:55:00,89.6,NA,55,29.96,10,"SW",4.6,NA,"Scattered Clouds",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"3645","A-1178075","MapQuest",201,3,2019-05-20 18:06:30,2019-05-20 18:54:39,0,"Right hand shoulder blocked due to accident on I-495 Capital Beltway anticlockwise at Exits 43 43-44 44 George Washington Memorial Pkwy.",803,"Balls Hill Rd","L","Mc Lean","Fairfax County","VA","US","US/Eastern","KDCA",2019-05-20 17:52:00,85,85,51,29.75,10,"SSW",15,0,"Mostly Cloudy",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"3646","A-670905","MapQuest",201,2,2020-01-21 04:48:17,2020-01-21 06:02:35,0,"Accident on I-5 Northbound near Exit 357 Kamm Ave. No recent updates.",NA,"I-5 N","R","Mendota","Fresno","CA","US","US/Pacific","KMAE",2020-01-21 04:50:00,39,39,93,29.85,1,"CALM",0,0,"Fog",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Night","Night","Night","Night"
"3647","A-1295490","MapQuest",201,2,2019-03-20 21:11:35,2019-03-20 21:57:08,0,"Accident on 122nd St at Dudley Ct.",6448,"NE 122nd St","R","Edmond","Oklahoma","OK","US","US/Central","KPWA",2019-03-20 20:53:00,46.9,NA,52,30.18,10,"South",3.5,NA,"Clear",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Night","Night","Night","Night"
"3648","A-1286240","MapQuest",201,2,2019-03-13 23:28:22,2019-03-14 00:47:29,0.879999995232,"Exit ramp from CA-134 Westbound at Exit 2 to W Alameda Ave Eastbound lane blocked due to accident.",NA,"CA-134 W","R","Burbank","Los Angeles","CA","US","US/Pacific","KBUR",2019-03-13 23:53:00,52,NA,37,30.08,10,"North",4.6,NA,"Clear",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Night","Night","Night","Night"
"3649","A-2879945","Bing",NA,3,2020-03-28 09:43:09,2020-03-28 10:13:09,0,"At US-301/US-50 - Accident.",1624,"Ritchie Hwy","R","Arnold","Anne Arundel","MD","US","US/Eastern","KNAK",2020-03-28 09:54:00,53,53,89,30.03,10,"E",6,0,"Cloudy",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"3650","A-854406","MapQuest",201,2,2019-10-30 06:03:33,2019-10-30 07:05:00,0,"Accident on CO-44 104th Ave at Washington St. No recent updates.",NA,"Washington St","R","Denver","Adams","CO","US","US/Mountain","KBJC",2019-10-30 05:54:00,9,9,85,24.55,4,"N",3,0,"Cloudy",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Night","Night","Night","Day"
"3651","A-632604","MapQuest",201,2,2020-04-27 15:01:25,2020-04-27 17:16:14,0,"Accident on Sharon Rd at Fairview Rd.",NA,"Fairview Rd","R","Charlotte","Mecklenburg","NC","US","US/Eastern","KCLT",2020-04-27 14:52:00,72,72,25,29.29,10,"N",10,0,"Fair",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Day","Day","Day","Day"
"3652","A-2054301","MapQuest",201,3,2018-02-03 11:11:31,2018-02-03 11:41:02,0,"Right lane blocked due to accident on I-95 Northbound after Exit 68 US-46.",NA,"New Jersey Tpke N","R","Ridgefield Park","Bergen","NJ","US","US/Eastern","KTEB",2018-02-03 10:51:00,25,15.5,43,30.44,10,"West",9.2,NA,"Scattered Clouds",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"3653","A-1620284","MapQuest",201,2,2018-10-30 19:20:55,2018-10-30 19:50:10,2.15000009537,"Accident on MN-55 Mendota Brg Westbound between Mendota Heights Rd and MN-13.",NA,"MN-55 W","R","Saint Paul","Dakota","MN","US","US/Central","KMSP",2018-10-30 18:53:00,48,NA,74,29.91,10,"WNW",10.4,NA,"Mostly Cloudy",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Night","Night","Night","Day"
"3654","A-1601870","MapQuest",201,3,2018-10-22 06:06:30,2018-10-22 06:51:14,0,"Restrictions due to accident on I-10 Eastbound at Exit 164 AZ-347 Queen Creek Rd.",NA,"Queen Creek Rd","R","Chandler","Maricopa","AZ","US","US/Mountain","KCHD",2018-10-22 05:47:00,71.6,NA,57,29.87,10,"East",15,NA,"Mostly Cloudy",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Night","Night","Day","Day"
"3655","A-2044257","MapQuest",201,2,2018-03-30 16:20:53,2018-03-30 17:19:51,0,"Accident on Old Baltimore Pike at Salem Church Rd.",NA,"Salem Church Rd","R","Newark","New Castle","DE","US","US/Eastern","KILG",2018-03-30 15:51:00,54,NA,83,29.81,10,"NNW",19.6,0,"Light Rain",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Day","Day","Day","Day"
"3656","A-2644775","Bing",NA,4,2017-03-13 04:46:10,2017-03-13 10:46:10,5.245,"Closed between US-220-BR/VA-57/Fairystne Pk Hwy and Oak Level Rd - Road closed due to accident.",NA,"VA-57 W","R","Bassett","Henry","VA","US","US/Eastern","KMTV",2017-03-13 04:55:00,20.8,NA,79,30.35,10,"Calm",NA,NA,"Clear",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Night","Night","Night","Night"
"3657","A-345118","MapQuest",245,3,2017-02-23 12:21:26,2017-02-23 12:57:00,0.01,"Two lanes blocked due to accident on I-5 Northbound before 17th St.",NA,"I-5 N","R","Santa Ana","Orange","CA","US","US/Pacific","KSNA",2017-02-23 11:53:00,59,NA,25,30.06,10,"West",6.9,NA,"Partly Cloudy",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"3658","A-864143","MapQuest-Bing",201,3,2019-11-04 20:42:44,2019-11-04 21:12:27,0,"Middle lane blocked due to accident on I-10 Westbound after Barranca St.",NA,"I-10 E","R","West Covina","Los Angeles","CA","US","US/Pacific","KPOC",2019-11-04 20:47:00,59,59,45,28.95,10,"CALM",0,NA,"Fair",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Night","Night","Night","Night"
"3659","A-1992542","MapQuest",201,2,2018-03-05 16:02:50,2018-03-05 16:32:33,0,"Accident on Westinghouse Blvd at Granite St.",899,"Westinghouse Blvd","R","Charlotte","Mecklenburg","NC","US","US/Eastern","KCLT",2018-03-05 15:52:00,57.9,NA,25,30.02,10,"Variable",3.5,NA,"Mostly Cloudy",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"3660","A-49639","MapQuest",201,2,2016-07-18 20:00:59,2016-07-18 20:45:59,0,"Accident on CA-74 Ortega Hwy Eastbound at El Cariso Rd.",32799,"Ortega Hwy","R","Lake Elsinore","Riverside","CA","US","US/Pacific","KF70",2016-07-18 19:55:00,77,NA,41,30.01,10,"SSW",8.1,NA,"Clear",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Night","Day","Day","Day"
"3661","A-1920542","MapQuest",201,2,2018-05-29 09:09:20,2018-05-29 09:54:03,0,"Right hand shoulder blocked due to accident on US-101 Southbound at Exit 403 CA-109 University Ave.",NA,"Bayshore Fwy S","R","Palo Alto","San Mateo","CA","US","US/Pacific","KPAO",2018-05-29 08:49:00,66.2,NA,83,29.84,7,"Variable",3.5,NA,"Clear",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"3662","A-184725","MapQuest",201,2,2016-11-04 18:54:56,2016-11-04 19:24:47,0.01,"Accident on Eastern Ave near Oakdale St.",798,"Oakdale St SE","R","Grand Rapids","Kent","MI","US","US/Eastern","KGRR",2016-11-04 18:53:00,50,NA,74,30.38,10,"WSW",9.2,NA,"Clear",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Night","Day","Day","Day"
"3663","A-2435106","MapQuest",201,2,2017-08-10 20:17:16,2017-08-10 20:45:50,0,"Accident on SC-6 Lake Dr at Pleasant View Dr.",2501,"S Lake Dr","R","Lexington","Lexington","SC","US","US/Eastern","KCAE",2017-08-10 19:56:00,82.9,NA,69,30.09,10,"ESE",5.8,NA,"Scattered Clouds",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Night","Day","Day","Day"
"3664","A-2723982","Bing",NA,3,2020-05-28 14:47:23,2020-05-28 15:47:23,0.534,"At Inner Loop/Cumberland St - Accident.",NA,"Saint Paul St","R","Rochester","Monroe","NY","US","US/Eastern","KROC",2020-05-28 14:54:00,76,76,76,29.3,10,"SE",13,0,"Mostly Cloudy",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Day","Day","Day","Day"
"3665","A-3472442","Bing",NA,2,2019-06-10 17:14:33,2019-06-10 17:43:03,0.186,"At I-25/US-87/US-37 Hov Ln - Accident. in the right lane.",NA,"E 70th Ave","R","Denver","Adams","CO","US","US/Mountain","KBJC",2019-06-10 16:52:00,79,79,18,24.51,40,"CALM",0,0,"Partly Cloudy",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"3666","A-1542000","MapQuest",241,3,2018-11-23 16:10:31,2018-11-23 16:54:55,0,"Lane blocked due to accident on I-75 Southbound at Exit 374 County Hwy-234.",NA,"I-75 N","R","Micanopy","Alachua","FL","US","US/Eastern","KGNV",2018-11-23 15:53:00,72,NA,71,30.03,10,"ENE",8.1,NA,"Clear",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"3667","A-531411","MapQuest",201,2,2020-05-10 09:20:39,2020-05-10 10:52:40,13.5699996948,"Accident on UT-28 both ways between Flat Canyon Rd and Mallers Canyon Rd.",11548,"Mellor Canyon Rd","L","Fayette","Sanpete","UT","US","US/Mountain","KU24",2020-05-10 09:15:00,61,61,22,25.27,10,"E",3,NA,"Fair",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"3668","A-1958265","MapQuest-Bing",201,2,2018-04-17 17:14:01,2018-04-17 17:43:36,0,"HOV lane blocked due to accident on CA-210 Eastbound before Exit 58 Archibald Ave.",NA,"CA-210 E","R","Rancho Cucamonga","San Bernardino","CA","US","US/Pacific","KONT",2018-04-17 16:53:00,73,NA,17,30.02,10,"WSW",10.4,NA,"Clear",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"3669","A-1613279","MapQuest",201,2,2018-10-26 07:57:38,2018-10-26 08:57:29,0,"Accident on County Hwy-59 Upper Kingston Rd at Gardner Rd.",1189,"Upper Kingston Rd","R","Prattville","Autauga","AL","US","US/Central","KMXF",2018-10-26 07:56:00,60.6,NA,97,29.71,6,"Calm",NA,0,"Overcast",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"3670","A-46322","MapQuest",203,3,2016-07-05 01:42:40,2016-07-05 02:42:40,0,"HOV lane blocked due to multi-vehicle accident on I-210 Eastbound at Exit 40 CA-39 Azusa Ave.",NA,"S Azusa Ave","R","Azusa","Los Angeles","CA","US","US/Pacific","KEMT",2016-07-05 07:45:00,66.2,NA,73,30.03,10,"North",3.5,NA,"Overcast",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Night","Night","Night","Night"
"3671","A-732375","MapQuest",201,2,2020-02-25 08:25:29,2020-02-25 09:25:15,0,"Accident on Bellwood Dr at CR-111 Ridgeway Ave.",1,"Bellwood Dr","L","Rochester","Monroe","NY","US","US/Eastern","KROC",2020-02-25 08:54:00,35,27,85,29.33,8,"NE",12,0,"Wintry Mix",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Day","Day","Day","Day"
"3672","A-2596386","Bing",NA,2,2017-01-11 06:57:16,2017-01-11 12:57:16,0.29,"At Jacklin Rd - Accident.",NA,"Jacklin Rd","R","Milpitas","Santa Clara","CA","US","US/Pacific","KSJC",2017-01-11 06:53:00,52,NA,77,29.86,10,"SSE",6.9,0,"Mostly Cloudy",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Night","Day","Day","Day"
"3673","A-2740638","Bing",NA,2,2020-06-04 15:51:30,2020-06-04 16:23:36,0.368,"At Wilmington Ave - Accident.",NA,"Artesia Fwy E","R","Compton","Los Angeles","CA","US","US/Pacific","KHHR",2020-06-04 15:53:00,72,72,61,29.76,10,"VAR",7,0,"Fair",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"3674","A-150594","MapQuest",201,3,2016-11-01 04:58:34,2016-11-01 05:28:22,0.01,"Accident on I-285 Eastbound at Exit 22 New Northside Dr.",NA,"GA-407 W","R","Atlanta","Fulton","GA","US","US/Eastern","KMGE",2016-11-01 04:58:00,57.6,NA,88,30.14,10,"Calm",NA,NA,"Clear",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Night","Night","Night","Night"
"3675","A-1951546","MapQuest",201,2,2018-04-13 19:01:24,2018-04-13 19:46:00,0,"HOV and #1 lane blocked due to accident on CA-91 Eastbound at Exit 27 Euclid St.",NA,"Riverside Fwy E","R","Anaheim","Orange","CA","US","US/Pacific","KFUL",2018-04-13 18:53:00,72,NA,21,30.14,10,"West",11.5,NA,"Partly Cloudy",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"3676","A-1090788","MapQuest",201,2,2019-08-15 07:52:01,2019-08-15 09:21:50,0,"Accident on Falls Of Neuse Rd at Weathergreen Dr.",7692,"Falls of Neuse Rd","R","Raleigh","Wake","NC","US","US/Eastern","KRDU",2019-08-15 07:51:00,75,75,94,29.47,10,"SSE",6,0,"Mostly Cloudy",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"3677","A-261839","MapQuest",201,2,2016-12-03 19:09:35,2016-12-03 19:54:05,0.01,"Accident on Victory Dr both ways at TX-261 Spur Shepherd Dr.",NA,"N Victory Dr","R","Houston","Harris","TX","US","US/Central","KIAH",2016-12-03 18:53:00,53.1,NA,93,29.91,7,"North",6.9,0.15,"Overcast",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Night","Night","Night","Night"
"3678","A-909711","MapQuest",201,2,2019-11-25 10:03:30,2019-11-25 11:03:10,0,"Accident on Jones Creek Rd at Tiger Bend Rd.",14881,"Tiger Bend Rd","L","Baton Rouge","East Baton Rouge","LA","US","US/Central","KBTR",2019-11-25 09:53:00,58,58,67,29.88,10,"SSE",8,0,"Fair",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"3679","A-1801804","MapQuest",201,3,2018-06-01 08:21:16,2018-06-01 08:50:45,0,"Accident on I-390 at NY-33A Chili Ave.",NA,"I-390 S","R","Rochester","Monroe","NY","US","US/Eastern","KROC",2018-06-01 07:54:00,75.9,NA,79,29.77,10,"SW",9.2,NA,"Mostly Cloudy",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"3680","A-274927","MapQuest",201,2,2016-10-26 19:03:03,2016-10-26 19:32:53,0.01,"Accident on FM-2304 Manchaca Rd at Matthews Ln.",1998,"Matthews Ln","R","Austin","Travis","TX","US","US/Central","KATT",2016-10-26 18:51:00,79,NA,52,30.05,10,"Calm",NA,NA,"Clear",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Night","Day","Day","Day"
"3681","A-1123069","MapQuest",201,2,2019-06-17 05:22:04,2019-06-17 06:06:38,0,"Accident on CR-S6 Del Dios Hwy Eastbound at Rancho Rd.",9556,"Del Dios Rd","L","Escondido","San Diego","CA","US","US/Pacific","KCRQ",2019-06-17 05:14:00,NA,NA,NA,29.5,3,"CALM",0,0,"Cloudy",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Night","Day","Day","Day"
"3682","A-2207337","MapQuest",201,3,2017-12-20 04:04:48,2017-12-20 04:32:49,0,"Left lane blocked due to accident on I-95 Northbound before Exit 32 FL-870 Commercial Blvd.",NA,"I-95 N","R","Fort Lauderdale","Broward","FL","US","US/Eastern","KFXE",2017-12-20 03:53:00,64,NA,100,30.12,9,"Calm",NA,NA,"Clear",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Night","Night","Night","Night"
"3683","A-552766","MapQuest",201,2,2020-06-23 16:56:14,2020-06-23 18:43:53,0,"Accident on Cambridge St at Macgregor Dr.",1640,"N MacGregor Dr","L","Houston","Harris","TX","US","US/Central","KMCJ",2020-06-23 16:53:00,88,88,57,29.79,10,"SSE",13,0,"Mostly Cloudy",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Day","Day","Day","Day"
"3684","A-1484324","MapQuest",241,2,2018-12-27 12:17:43,2018-12-27 12:47:30,0,"#1 lane blocked due to accident on CA-60 Westbound at Exit 10B Santa Anita Ave.",1000,"Santa Anita Ave","R","South El Monte","Los Angeles","CA","US","US/Pacific","KEMT",2018-12-27 11:45:00,57.2,NA,67,29.9,10,"Calm",NA,NA,"Mostly Cloudy",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
